user_id,video_id,event,timestamp,video_duration,device,country,age
331,2,pause,172,414,Desktop,Spain,36
331,2,seek,226,414,Desktop,Spain,36
331,2,pause,274,414,Desktop,Spain,36
331,2,stop,309,414,Desktop,Spain,36
332,15,play,0,904,Tablet,Italy,38
332,15,seek,46,904,Tablet,Italy,38
332,15,seek,293,904,Tablet,Italy,38
332,15,seek,472,904,Tablet,Italy,38
332,15,stop,515,904,Tablet,Italy,38
333,15,play,0,904,Desktop,Germany,41
333,15,seek,97,904,Desktop,Germany,41
333,15,pause,125,904,Desktop,Germany,41
333,15,pause,181,904,Desktop,Germany,41
333,15,pause,209,904,Desktop,Germany,41
333,15,seek,380,904,Desktop,Germany,41
333,15,stop,691,904,Desktop,Germany,41
334,7,play,0,528,Tablet,Germany,47
334,7,pause,37,528,Tablet,Germany,47
334,7,pause,323,528,Tablet,Germany,47
334,7,stop,324,528,Tablet,Germany,47
335,1,play,0,954,Mobile,France,20
335,1,pause,102,954,Mobile,France,20
335,1,pause,298,954,Mobile,France,20
335,1,seek,548,954,Mobile,France,20
335,1,seek,711,954,Mobile,France,20
335,1,stop,901,954,Mobile,France,20
336,13,play,0,858,Desktop,Spain,58
336,13,stop,618,858,Desktop,Spain,58
337,12,play,0,1058,Desktop,France,42
337,12,pause,161,1058,Desktop,France,42
337,12,stop,618,1058,Desktop,France,42
338,9,play,0,1054,Tablet,Germany,35
338,9,pause,23,1054,Tablet,Germany,35
338,9,pause,596,1054,Tablet,Germany,35
338,9,pause,703,1054,Tablet,Germany,35
338,9,stop,722,1054,Tablet,Germany,35
339,4,play,0,1059,Tablet,Morocco,49
339,4,pause,301,1059,Tablet,Morocco,49
339,4,pause,333,1059,Tablet,Morocco,49
339,4,stop,881,1059,Tablet,Morocco,49
340,10,play,0,404,Desktop,Spain,32
340,10,pause,111,404,Desktop,Spain,32
340,10,seek,247,404,Desktop,Spain,32
340,10,stop,257,404,Desktop,Spain,32
341,5,play,0,581,Desktop,Morocco,25
341,5,pause,78,581,Desktop,Morocco,25
341,5,pause,211,581,Desktop,Morocco,25
341,5,stop,340,581,Desktop,Morocco,25
342,16,play,0,732,Desktop,Germany,38
342,16,pause,29,732,Desktop,Germany,38
342,16,stop,584,732,Desktop,Germany,38
343,4,play,0,1059,Tablet,Germany,20
343,4,seek,381,1059,Tablet,Germany,20
343,4,seek,524,1059,Tablet,Germany,20
343,4,pause,739,1059,Tablet,Germany,20
343,4,stop,846,1059,Tablet,Germany,20
344,12,play,0,1058,Desktop,Spain,40
344,12,seek,115,1058,Desktop,Spain,40
344,12,seek,275,1058,Desktop,Spain,40
344,12,pause,434,1058,Desktop,Spain,40
344,12,seek,520,1058,Desktop,Spain,40
344,12,stop,686,1058,Desktop,Spain,40
345,13,play,0,858,Desktop,France,44
345,13,seek,106,858,Desktop,France,44
345,13,seek,255,858,Desktop,France,44
345,13,pause,350,858,Desktop,France,44
345,13,stop,562,858,Desktop,France,44
346,1,play,0,954,Desktop,Morocco,34
346,1,pause,332,954,Desktop,Morocco,34
346,1,pause,650,954,Desktop,Morocco,34
346,1,stop,759,954,Desktop,Morocco,34
347,11,play,0,992,Mobile,Morocco,40
347,11,pause,30,992,Mobile,Morocco,40
347,11,pause,388,992,Mobile,Morocco,40
347,11,stop,456,992,Mobile,Morocco,40
348,6,play,0,550,Tablet,Spain,38
348,6,pause,249,550,Tablet,Spain,38
348,6,stop,257,550,Tablet,Spain,38
349,12,play,0,1058,Desktop,France,26
349,12,pause,193,1058,Desktop,France,26
349,12,seek,295,1058,Desktop,France,26
349,12,stop,641,1058,Desktop,France,26
350,15,play,0,904,Desktop,France,26
350,15,pause,79,904,Desktop,France,26
350,15,pause,164,904,Desktop,France,26
350,15,seek,311,904,Desktop,France,26
350,15,pause,350,904,Desktop,France,26
350,15,pause,422,904,Desktop,France,26
350,15,pause,518,904,Desktop,France,26
350,15,stop,639,904,Desktop,France,26
351,4,play,0,1059,Desktop,France,48
351,4,pause,100,1059,Desktop,France,48
351,4,pause,227,1059,Desktop,France,48
351,4,pause,276,1059,Desktop,France,48
351,4,pause,338,1059,Desktop,France,48
351,4,pause,551,1059,Desktop,France,48
351,4,stop,860,1059,Desktop,France,48
352,19,play,0,395,Desktop,France,55
352,19,pause,68,395,Desktop,France,55
352,19,seek,139,395,Desktop,France,55
352,19,pause,273,395,Desktop,France,55
352,19,complete,395,395,Desktop,France,55
353,19,play,0,395,Desktop,Germany,24
353,19,pause,194,395,Desktop,Germany,24
353,19,stop,364,395,Desktop,Germany,24
354,2,play,0,414,Desktop,Spain,49
354,2,stop,297,414,Desktop,Spain,49
355,14,play,0,389,Desktop,France,48
355,14,pause,111,389,Desktop,France,48
355,14,pause,278,389,Desktop,France,48
355,14,stop,290,389,Desktop,France,48
356,13,play,0,858,Tablet,Italy,24
356,13,pause,97,858,Tablet,Italy,24
356,13,pause,232,858,Tablet,Italy,24
356,13,stop,471,858,Tablet,Italy,24
357,9,play,0,1054,Tablet,Germany,40
357,9,pause,236,1054,Tablet,Germany,40
357,9,pause,368,1054,Tablet,Germany,40
357,9,seek,781,1054,Tablet,Germany,40
357,9,stop,786,1054,Tablet,Germany,40
358,16,play,0,732,Mobile,Italy,34
358,16,pause,415,732,Mobile,Italy,34
358,16,stop,506,732,Mobile,Italy,34
359,10,play,0,404,Tablet,Morocco,49
359,10,pause,47,404,Tablet,Morocco,49
359,10,pause,180,404,Tablet,Morocco,49
359,10,stop,329,404,Tablet,Morocco,49
360,16,play,0,732,Mobile,Italy,28
360,16,pause,52,732,Mobile,Italy,28
360,16,pause,360,732,Mobile,Italy,28
360,16,stop,427,732,Mobile,Italy,28
361,11,play,0,992,Mobile,France,45
361,11,pause,242,992,Mobile,France,45
361,11,pause,306,992,Mobile,France,45
361,11,pause,345,992,Mobile,France,45
361,11,pause,375,992,Mobile,France,45
361,11,pause,415,992,Mobile,France,45
361,11,stop,847,992,Mobile,France,45
362,7,play,0,528,Mobile,Germany,50
362,7,seek,112,528,Mobile,Germany,50
362,7,seek,198,528,Mobile,Germany,50
362,7,pause,328,528,Mobile,Germany,50
362,7,complete,528,528,Mobile,Germany,50
363,3,play,0,325,Tablet,Italy,24
363,3,stop,236,325,Tablet,Italy,24
364,14,play,0,389,Tablet,Italy,38
364,14,seek,172,389,Tablet,Italy,38
364,14,stop,323,389,Tablet,Italy,38
365,15,play,0,904,Mobile,Italy,57
365,15,seek,240,904,Mobile,Italy,57
365,15,pause,289,904,Mobile,Italy,57
365,15,pause,801,904,Mobile,Italy,57
365,15,stop,802,904,Mobile,Italy,57
366,1,play,0,954,Desktop,Spain,47
366,1,pause,175,954,Desktop,Spain,47
366,1,seek,352,954,Desktop,Spain,47
366,1,pause,426,954,Desktop,Spain,47
366,1,pause,513,954,Desktop,Spain,47
366,1,pause,590,954,Desktop,Spain,47
366,1,stop,638,954,Desktop,Spain,47
367,10,play,0,404,Desktop,Germany,41
367,10,stop,321,404,Desktop,Germany,41
368,4,play,0,1059,Tablet,Italy,51
368,4,pause,324,1059,Tablet,Italy,51
368,4,seek,355,1059,Tablet,Italy,51
368,4,stop,796,1059,Tablet,Italy,51
369,1,play,0,954,Tablet,Italy,20
369,1,pause,491,954,Tablet,Italy,20
369,1,stop,734,954,Tablet,Italy,20
370,9,play,0,1054,Mobile,France,33
370,9,seek,39,1054,Mobile,France,33
370,9,seek,115,1054,Mobile,France,33
370,9,stop,627,1054,Mobile,France,33
371,4,play,0,1059,Desktop,Spain,50
371,4,pause,254,1059,Desktop,Spain,50
371,4,seek,315,1059,Desktop,Spain,50
371,4,pause,391,1059,Desktop,Spain,50
371,4,seek,490,1059,Desktop,Spain,50
371,4,pause,680,1059,Desktop,Spain,50
371,4,stop,799,1059,Desktop,Spain,50
372,11,play,0,992,Mobile,Germany,26
372,11,seek,36,992,Mobile,Germany,26
372,11,pause,577,992,Mobile,Germany,26
372,11,seek,626,992,Mobile,Germany,26
372,11,pause,789,992,Mobile,Germany,26
372,11,seek,832,992,Mobile,Germany,26
372,11,stop,842,992,Mobile,Germany,26
373,4,play,0,1059,Desktop,Italy,45
373,4,pause,169,1059,Desktop,Italy,45
373,4,seek,234,1059,Desktop,Italy,45
373,4,seek,647,1059,Desktop,Italy,45
373,4,pause,707,1059,Desktop,Italy,45
373,4,complete,1059,1059,Desktop,Italy,45
374,13,play,0,858,Tablet,Germany,56
374,13,pause,36,858,Tablet,Germany,56
374,13,pause,91,858,Tablet,Germany,56
374,13,pause,585,858,Tablet,Germany,56
374,13,pause,737,858,Tablet,Germany,56
374,13,stop,808,858,Tablet,Germany,56
375,9,play,0,1054,Desktop,Spain,20
375,9,seek,416,1054,Desktop,Spain,20
375,9,pause,716,1054,Desktop,Spain,20
375,9,pause,745,1054,Desktop,Spain,20
375,9,pause,776,1054,Desktop,Spain,20
375,9,seek,812,1054,Desktop,Spain,20
375,9,complete,1054,1054,Desktop,Spain,20
376,16,play,0,732,Desktop,Morocco,25
376,16,pause,42,732,Desktop,Morocco,25
376,16,seek,190,732,Desktop,Morocco,25
376,16,seek,355,732,Desktop,Morocco,25
376,16,seek,431,732,Desktop,Morocco,25
376,16,stop,436,732,Desktop,Morocco,25
377,3,play,0,325,Desktop,Germany,24
377,3,pause,177,325,Desktop,Germany,24
377,3,stop,300,325,Desktop,Germany,24
378,4,play,0,1059,Mobile,Morocco,19
378,4,pause,726,1059,Mobile,Morocco,19
378,4,stop,833,1059,Mobile,Morocco,19
379,8,play,0,442,Mobile,France,19
379,8,seek,74,442,Mobile,France,19
379,8,seek,217,442,Mobile,France,19
379,8,complete,442,442,Mobile,France,19
380,20,play,0,523,Desktop,Spain,60
380,20,seek,78,523,Desktop,Spain,60
380,20,stop,307,523,Desktop,Spain,60
381,20,play,0,523,Desktop,Germany,58
381,20,pause,47,523,Desktop,Germany,58
381,20,stop,304,523,Desktop,Germany,58
382,3,play,0,325,Mobile,Germany,45
382,3,stop,204,325,Mobile,Germany,45
383,2,play,0,414,Tablet,France,20
383,2,pause,52,414,Tablet,France,20
383,2,stop,134,414,Tablet,France,20
384,19,play,0,395,Mobile,Spain,34
384,19,pause,57,395,Mobile,Spain,34
384,19,pause,109,395,Mobile,Spain,34
384,19,stop,254,395,Mobile,Spain,34
385,13,play,0,858,Desktop,France,44
385,13,seek,358,858,Desktop,France,44
385,13,pause,504,858,Desktop,France,44
385,13,stop,513,858,Desktop,France,44
386,1,play,0,954,Desktop,Germany,25
386,1,seek,20,954,Desktop,Germany,25
386,1,pause,511,954,Desktop,Germany,25
386,1,pause,543,954,Desktop,Germany,25
386,1,stop,744,954,Desktop,Germany,25
387,18,play,0,330,Desktop,France,37
387,18,seek,146,330,Desktop,France,37
387,18,stop,270,330,Desktop,France,37
388,1,play,0,954,Mobile,Italy,33
388,1,pause,436,954,Mobile,Italy,33
388,1,pause,776,954,Mobile,Italy,33
388,1,complete,954,954,Mobile,Italy,33
389,4,play,0,1059,Mobile,Italy,59
389,4,pause,89,1059,Mobile,Italy,59
389,4,seek,930,1059,Mobile,Italy,59
389,4,stop,995,1059,Mobile,Italy,59
390,16,play,0,732,Mobile,Morocco,31
390,16,pause,55,732,Mobile,Morocco,31
390,16,seek,142,732,Mobile,Morocco,31
390,16,stop,464,732,Mobile,Morocco,31
391,12,play,0,1058,Desktop,Italy,35
391,12,seek,77,1058,Desktop,Italy,35
391,12,pause,264,1058,Desktop,Italy,35
391,12,pause,461,1058,Desktop,Italy,35
391,12,stop,603,1058,Desktop,Italy,35
392,4,play,0,1059,Tablet,France,50
392,4,seek,26,1059,Tablet,France,50
392,4,seek,322,1059,Tablet,France,50
392,4,pause,393,1059,Tablet,France,50
392,4,seek,768,1059,Tablet,France,50
392,4,stop,898,1059,Tablet,France,50
393,8,play,0,442,Desktop,Germany,44
393,8,stop,214,442,Desktop,Germany,44
394,1,play,0,954,Mobile,Morocco,18
394,1,pause,145,954,Mobile,Morocco,18
394,1,seek,255,954,Mobile,Morocco,18
394,1,seek,361,954,Mobile,Morocco,18
394,1,pause,417,954,Mobile,Morocco,18
394,1,pause,894,954,Mobile,Morocco,18
394,1,complete,954,954,Mobile,Morocco,18
395,5,play,0,581,Tablet,Germany,46
395,5,seek,61,581,Tablet,Germany,46
395,5,complete,572,581,Tablet,Germany,46
396,18,play,0,330,Mobile,Morocco,23
396,18,seek,165,330,Mobile,Morocco,23
396,18,stop,216,330,Mobile,Morocco,23
397,19,play,0,395,Mobile,Morocco,37
397,19,pause,118,395,Mobile,Morocco,37
397,19,stop,160,395,Mobile,Morocco,37
398,17,play,0,332,Mobile,France,21
398,17,complete,332,332,Mobile,France,21
399,18,play,0,330,Tablet,Morocco,40
399,18,stop,239,330,Tablet,Morocco,40
400,8,play,0,442,Desktop,Spain,51
400,8,seek,57,442,Desktop,Spain,51
400,8,pause,152,442,Desktop,Spain,51
400,8,pause,224,442,Desktop,Spain,51
400,8,seek,321,442,Desktop,Spain,51
400,8,complete,440,442,Desktop,Spain,51
401,17,play,0,332,Mobile,Spain,55
401,17,stop,143,332,Mobile,Spain,55
402,16,play,0,732,Tablet,Germany,28
402,16,seek,303,732,Tablet,Germany,28
402,16,pause,438,732,Tablet,Germany,28
402,16,stop,461,732,Tablet,Germany,28
403,14,play,0,389,Desktop,France,41
403,14,seek,109,389,Desktop,France,41
403,14,pause,246,389,Desktop,France,41
403,14,pause,275,389,Desktop,France,41
403,14,stop,292,389,Desktop,France,41
404,14,play,0,389,Desktop,Spain,36
404,14,seek,33,389,Desktop,Spain,36
404,14,stop,295,389,Desktop,Spain,36
405,11,play,0,992,Mobile,Germany,56
405,11,pause,196,992,Mobile,Germany,56
405,11,stop,654,992,Mobile,Germany,56
406,1,play,0,954,Tablet,Spain,53
406,1,pause,61,954,Tablet,Spain,53
406,1,pause,116,954,Tablet,Spain,53
406,1,pause,243,954,Tablet,Spain,53
406,1,pause,444,954,Tablet,Spain,53
406,1,pause,730,954,Tablet,Spain,53
406,1,stop,834,954,Tablet,Spain,53
407,1,play,0,954,Mobile,Germany,29
407,1,pause,46,954,Mobile,Germany,29
407,1,pause,135,954,Mobile,Germany,29
407,1,pause,199,954,Mobile,Germany,29
407,1,seek,373,954,Mobile,Germany,29
407,1,pause,438,954,Mobile,Germany,29
407,1,pause,482,954,Mobile,Germany,29
407,1,stop,511,954,Mobile,Germany,29
408,14,play,0,389,Mobile,Spain,42
408,14,pause,107,389,Mobile,Spain,42
408,14,stop,280,389,Mobile,Spain,42
409,4,play,0,1059,Mobile,France,38
409,4,pause,474,1059,Mobile,France,38
409,4,stop,819,1059,Mobile,France,38
410,1,play,0,954,Mobile,Italy,36
410,1,pause,81,954,Mobile,Italy,36
410,1,pause,493,954,Mobile,Italy,36
410,1,stop,813,954,Mobile,Italy,36
411,11,play,0,992,Tablet,Spain,46
411,11,pause,167,992,Tablet,Spain,46
411,11,pause,231,992,Tablet,Spain,46
411,11,pause,310,992,Tablet,Spain,46
411,11,pause,360,992,Tablet,Spain,46
411,11,pause,698,992,Tablet,Spain,46
411,11,stop,885,992,Tablet,Spain,46
412,20,play,0,523,Mobile,Germany,29
412,20,seek,243,523,Mobile,Germany,29
412,20,stop,274,523,Mobile,Germany,29
413,9,play,0,1054,Tablet,Spain,30
413,9,seek,358,1054,Tablet,Spain,30
413,9,stop,467,1054,Tablet,Spain,30
414,9,play,0,1054,Tablet,Italy,49
414,9,seek,211,1054,Tablet,Italy,49
414,9,pause,268,1054,Tablet,Italy,49
414,9,pause,292,1054,Tablet,Italy,49
414,9,pause,844,1054,Tablet,Italy,49
414,9,pause,1035,1054,Tablet,Italy,49
414,9,complete,1054,1054,Tablet,Italy,49
415,15,play,0,904,Mobile,Spain,51
415,15,pause,68,904,Mobile,Spain,51
415,15,pause,286,904,Mobile,Spain,51
415,15,seek,529,904,Mobile,Spain,51
415,15,pause,568,904,Mobile,Spain,51
415,15,pause,628,904,Mobile,Spain,51
415,15,stop,738,904,Mobile,Spain,51
416,11,play,0,992,Mobile,Morocco,24
416,11,pause,399,992,Mobile,Morocco,24
416,11,stop,595,992,Mobile,Morocco,24
417,5,play,0,581,Desktop,Germany,21
417,5,pause,86,581,Desktop,Germany,21
417,5,pause,149,581,Desktop,Germany,21
417,5,complete,581,581,Desktop,Germany,21
418,1,play,0,954,Mobile,Italy,39
418,1,seek,57,954,Mobile,Italy,39
418,1,pause,83,954,Mobile,Italy,39
418,1,pause,148,954,Mobile,Italy,39
418,1,pause,565,954,Mobile,Italy,39
418,1,stop,737,954,Mobile,Italy,39
419,19,play,0,395,Tablet,Morocco,27
419,19,pause,342,395,Tablet,Morocco,27
419,19,seek,384,395,Tablet,Morocco,27
419,19,complete,389,395,Tablet,Morocco,27
420,7,play,0,528,Desktop,Spain,30
420,7,stop,403,528,Desktop,Spain,30
421,2,play,0,414,Mobile,Morocco,18
421,2,seek,378,414,Mobile,Morocco,18
421,2,complete,414,414,Mobile,Morocco,18
422,12,play,0,1058,Desktop,Italy,25
422,12,seek,193,1058,Desktop,Italy,25
422,12,seek,224,1058,Desktop,Italy,25
422,12,seek,336,1058,Desktop,Italy,25
422,12,seek,357,1058,Desktop,Italy,25
422,12,seek,697,1058,Desktop,Italy,25
422,12,pause,912,1058,Desktop,Italy,25
422,12,pause,991,1058,Desktop,Italy,25
422,12,seek,1023,1058,Desktop,Italy,25
422,12,complete,1058,1058,Desktop,Italy,25
423,12,play,0,1058,Mobile,Italy,45
423,12,seek,139,1058,Mobile,Italy,45
423,12,stop,740,1058,Mobile,Italy,45
424,17,play,0,332,Mobile,Germany,51
424,17,seek,49,332,Mobile,Germany,51
424,17,stop,313,332,Mobile,Germany,51
425,19,play,0,395,Tablet,France,31
425,19,seek,127,395,Tablet,France,31
425,19,seek,230,395,Tablet,France,31
425,19,stop,347,395,Tablet,France,31
426,3,play,0,325,Desktop,France,36
426,3,complete,325,325,Desktop,France,36
427,6,play,0,550,Mobile,Morocco,34
427,6,pause,61,550,Mobile,Morocco,34
427,6,pause,138,550,Mobile,Morocco,34
427,6,stop,306,550,Mobile,Morocco,34
428,9,play,0,1054,Desktop,France,25
428,9,seek,78,1054,Desktop,France,25
428,9,pause,924,1054,Desktop,France,25
428,9,stop,935,1054,Desktop,France,25
429,8,play,0,442,Desktop,Morocco,48
429,8,complete,425,442,Desktop,Morocco,48
430,18,play,0,330,Desktop,Spain,26
430,18,stop,131,330,Desktop,Spain,26
431,12,play,0,1058,Mobile,Morocco,44
431,12,pause,331,1058,Mobile,Morocco,44
431,12,stop,543,1058,Mobile,Morocco,44
432,13,play,0,858,Mobile,Morocco,43
432,13,pause,184,858,Mobile,Morocco,43
432,13,pause,241,858,Mobile,Morocco,43
432,13,stop,293,858,Mobile,Morocco,43
433,20,play,0,523,Mobile,France,29
433,20,pause,32,523,Mobile,France,29
433,20,pause,163,523,Mobile,France,29
433,20,seek,206,523,Mobile,France,29
433,20,seek,326,523,Mobile,France,29
433,20,pause,353,523,Mobile,France,29
433,20,stop,364,523,Mobile,France,29
434,16,play,0,732,Tablet,France,42
434,16,pause,446,732,Tablet,France,42
434,16,stop,654,732,Tablet,France,42
435,19,play,0,395,Mobile,Germany,47
435,19,pause,56,395,Mobile,Germany,47
435,19,complete,395,395,Mobile,Germany,47
436,8,play,0,442,Desktop,Italy,45
436,8,seek,111,442,Desktop,Italy,45
436,8,pause,167,442,Desktop,Italy,45
436,8,stop,338,442,Desktop,Italy,45
437,18,play,0,330,Mobile,France,31
437,18,pause,189,330,Mobile,France,31
437,18,complete,330,330,Mobile,France,31
438,6,play,0,550,Mobile,Morocco,50
438,6,pause,243,550,Mobile,Morocco,50
438,6,stop,260,550,Mobile,Morocco,50
439,4,play,0,1059,Tablet,Morocco,38
439,4,pause,221,1059,Tablet,Morocco,38
439,4,seek,323,1059,Tablet,Morocco,38
439,4,stop,433,1059,Tablet,Morocco,38
440,3,play,0,325,Tablet,France,35
440,3,seek,60,325,Tablet,France,35
440,3,seek,136,325,Tablet,France,35
440,3,pause,200,325,Tablet,France,35
440,3,stop,240,325,Tablet,France,35
441,17,play,0,332,Tablet,France,42
441,17,seek,179,332,Tablet,France,42
441,17,seek,249,332,Tablet,France,42
441,17,stop,274,332,Tablet,France,42
442,11,play,0,992,Desktop,France,32
442,11,pause,76,992,Desktop,France,32
442,11,seek,492,992,Desktop,France,32
442,11,pause,594,992,Desktop,France,32
442,11,pause,731,992,Desktop,France,32
442,11,stop,737,992,Desktop,France,32
443,7,play,0,528,Mobile,Spain,56
443,7,stop,177,528,Mobile,Spain,56
444,19,play,0,395,Desktop,Spain,24
444,19,stop,289,395,Desktop,Spain,24
445,6,play,0,550,Tablet,Spain,60
445,6,pause,50,550,Tablet,Spain,60
445,6,stop,269,550,Tablet,Spain,60
446,1,play,0,954,Desktop,France,57
446,1,pause,213,954,Desktop,France,57
446,1,seek,279,954,Desktop,France,57
446,1,seek,323,954,Desktop,France,57
446,1,stop,843,954,Desktop,France,57
447,11,play,0,992,Mobile,Morocco,31
447,11,pause,54,992,Mobile,Morocco,31
447,11,pause,518,992,Mobile,Morocco,31
447,11,seek,766,992,Mobile,Morocco,31
447,11,stop,816,992,Mobile,Morocco,31
448,20,play,0,523,Desktop,Spain,36
448,20,seek,116,523,Desktop,Spain,36
448,20,stop,293,523,Desktop,Spain,36
449,17,play,0,332,Tablet,Germany,27
449,17,pause,122,332,Tablet,Germany,27
449,17,stop,214,332,Tablet,Germany,27
450,10,play,0,404,Tablet,Italy,27
450,10,stop,217,404,Tablet,Italy,27
451,3,play,0,325,Mobile,Morocco,48
451,3,seek,32,325,Mobile,Morocco,48
451,3,pause,64,325,Mobile,Morocco,48
451,3,stop,239,325,Mobile,Morocco,48
452,14,play,0,389,Mobile,Spain,42
452,14,pause,108,389,Mobile,Spain,42
452,14,pause,184,389,Mobile,Spain,42
452,14,pause,262,389,Mobile,Spain,42
452,14,stop,366,389,Mobile,Spain,42
453,14,play,0,389,Mobile,Spain,50
453,14,stop,215,389,Mobile,Spain,50
454,14,play,0,389,Tablet,Morocco,33
454,14,pause,50,389,Tablet,Morocco,33
454,14,stop,330,389,Tablet,Morocco,33
455,9,play,0,1054,Desktop,Italy,55
455,9,pause,110,1054,Desktop,Italy,55
455,9,pause,179,1054,Desktop,Italy,55
455,9,pause,366,1054,Desktop,Italy,55
455,9,seek,444,1054,Desktop,Italy,55
455,9,seek,491,1054,Desktop,Italy,55
455,9,stop,678,1054,Desktop,Italy,55
456,14,play,0,389,Tablet,France,24
456,14,stop,230,389,Tablet,France,24
457,10,play,0,404,Desktop,Morocco,49
457,10,pause,20,404,Desktop,Morocco,49
457,10,seek,210,404,Desktop,Morocco,49
457,10,stop,294,404,Desktop,Morocco,49
458,4,play,0,1059,Mobile,Italy,31
458,4,seek,31,1059,Mobile,Italy,31
458,4,seek,98,1059,Mobile,Italy,31
458,4,seek,166,1059,Mobile,Italy,31
458,4,pause,350,1059,Mobile,Italy,31
458,4,seek,410,1059,Mobile,Italy,31
458,4,pause,448,1059,Mobile,Italy,31
458,4,pause,516,1059,Mobile,Italy,31
458,4,stop,574,1059,Mobile,Italy,31
459,4,play,0,1059,Desktop,France,35
459,4,pause,152,1059,Desktop,France,35
459,4,stop,676,1059,Desktop,France,35
460,13,play,0,858,Tablet,France,40
460,13,pause,101,858,Tablet,France,40
460,13,pause,321,858,Tablet,France,40
460,13,pause,379,858,Tablet,France,40
460,13,stop,437,858,Tablet,France,40
461,8,play,0,442,Mobile,Germany,57
461,8,seek,175,442,Mobile,Germany,57
461,8,complete,442,442,Mobile,Germany,57
462,11,play,0,992,Tablet,Germany,32
462,11,pause,448,992,Tablet,Germany,32
462,11,stop,750,992,Tablet,Germany,32
463,10,play,0,404,Tablet,Italy,47
463,10,seek,144,404,Tablet,Italy,47
463,10,stop,246,404,Tablet,Italy,47
464,4,play,0,1059,Mobile,France,28
464,4,pause,740,1059,Mobile,France,28
464,4,stop,839,1059,Mobile,France,28
465,13,play,0,858,Tablet,Italy,45
465,13,pause,107,858,Tablet,Italy,45
465,13,pause,132,858,Tablet,Italy,45
465,13,seek,252,858,Tablet,Italy,45
465,13,pause,332,858,Tablet,Italy,45
465,13,pause,375,858,Tablet,Italy,45
465,13,pause,510,858,Tablet,Italy,45
465,13,seek,564,858,Tablet,Italy,45
465,13,stop,624,858,Tablet,Italy,45
466,12,play,0,1058,Tablet,Morocco,51
466,12,pause,96,1058,Tablet,Morocco,51
466,12,seek,310,1058,Tablet,Morocco,51
466,12,pause,694,1058,Tablet,Morocco,51
466,12,stop,746,1058,Tablet,Morocco,51
467,19,play,0,395,Mobile,Morocco,49
467,19,pause,82,395,Mobile,Morocco,49
467,19,stop,344,395,Mobile,Morocco,49
468,8,play,0,442,Tablet,France,29
468,8,seek,265,442,Tablet,France,29
468,8,stop,398,442,Tablet,France,29
469,13,play,0,858,Mobile,France,51
469,13,pause,239,858,Mobile,France,51
469,13,seek,485,858,Mobile,France,51
469,13,stop,552,858,Mobile,France,51
470,10,play,0,404,Desktop,Morocco,31
470,10,pause,237,404,Desktop,Morocco,31
470,10,stop,256,404,Desktop,Morocco,31
471,5,play,0,581,Mobile,Germany,28
471,5,pause,79,581,Mobile,Germany,28
471,5,pause,382,581,Mobile,Germany,28
471,5,stop,403,581,Mobile,Germany,28
472,13,play,0,858,Mobile,Spain,56
472,13,stop,248,858,Mobile,Spain,56
473,9,play,0,1054,Tablet,Germany,41
473,9,pause,20,1054,Tablet,Germany,41
473,9,pause,45,1054,Tablet,Germany,41
473,9,stop,471,1054,Tablet,Germany,41
474,14,play,0,389,Mobile,Italy,26
474,14,complete,389,389,Mobile,Italy,26
475,17,play,0,332,Tablet,Italy,59
475,17,pause,137,332,Tablet,Italy,59
475,17,pause,243,332,Tablet,Italy,59
475,17,pause,318,332,Tablet,Italy,59
475,17,complete,332,332,Tablet,Italy,59
476,7,play,0,528,Tablet,Morocco,23
476,7,pause,123,528,Tablet,Morocco,23
476,7,stop,369,528,Tablet,Morocco,23
477,17,play,0,332,Mobile,Italy,46
477,17,seek,264,332,Mobile,Italy,46
477,17,stop,287,332,Mobile,Italy,46
478,2,play,0,414,Desktop,France,30
478,2,seek,102,414,Desktop,France,30
478,2,pause,200,414,Desktop,France,30
478,2,stop,336,414,Desktop,France,30
479,6,play,0,550,Mobile,Germany,23
479,6,complete,550,550,Mobile,Germany,23
480,13,play,0,858,Desktop,Italy,33
480,13,pause,78,858,Desktop,Italy,33
480,13,pause,398,858,Desktop,Italy,33
480,13,seek,529,858,Desktop,Italy,33
480,13,pause,703,858,Desktop,Italy,33
480,13,complete,835,858,Desktop,Italy,33
481,20,play,0,523,Desktop,France,28
481,20,seek,84,523,Desktop,France,28
481,20,stop,378,523,Desktop,France,28
482,17,play,0,332,Tablet,Morocco,60
482,17,pause,28,332,Tablet,Morocco,60
482,17,stop,185,332,Tablet,Morocco,60
483,8,play,0,442,Tablet,Italy,44
483,8,stop,189,442,Tablet,Italy,44
484,9,play,0,1054,Mobile,Italy,32
484,9,pause,184,1054,Mobile,Italy,32
484,9,pause,209,1054,Mobile,Italy,32
484,9,pause,764,1054,Mobile,Italy,32
484,9,stop,833,1054,Mobile,Italy,32
485,1,play,0,954,Tablet,Germany,52
485,1,stop,571,954,Tablet,Germany,52
486,8,play,0,442,Desktop,France,41
486,8,pause,73,442,Desktop,France,41
486,8,stop,205,442,Desktop,France,41
487,11,play,0,992,Tablet,Morocco,52
487,11,pause,184,992,Tablet,Morocco,52
487,11,pause,494,992,Tablet,Morocco,52
487,11,stop,615,992,Tablet,Morocco,52
488,16,play,0,732,Desktop,Spain,18
488,16,seek,184,732,Desktop,Spain,18
488,16,pause,226,732,Desktop,Spain,18
488,16,seek,375,732,Desktop,Spain,18
